movieId,title,tmdbId
2865,Sugar Town (1999),142132
2866,"Buddy Holly Story, The (1978)",24153
2867,Fright Night (1985),11797
2868,Fright Night Part II (1988),18086
2870,Barefoot in the Park (1967),17887
2871,Deliverance (1972),10669
2872,Excalibur (1981),11527
2874,"Pajama Game, The (1957)",40867
2875,Sommersby (1993),1049
2876,Thumbelina (1994),28032
2877,Tommy (1975),11326
2878,Hell Night (1981),28377
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),10975
2880,Armour of God (Long xiong hu di) (1987),10974
2881,Double Jeopardy (1999),10398
2882,Jakob the Liar (1999),2290
2883,Mumford (1999),24071
2884,Dog Park (1998),62994
2885,Guinevere (1999),60994
2886,"Adventures of Elmo in Grouchland, The (1999)",16112
2887,Simon Sez (1999),32305
2888,Drive Me Crazy (1999),14429
2889,"Mystery, Alaska (1999)",15198
2890,Three Kings (1999),6415
2891,"Happy, Texas (1999)",24066
2892,New Rose Hotel (1998),21430
2893,Plunkett & MaCleane (1999),10381
2894,Romance (1999),171982
2896,Alvarez Kelly (1966),60285
2897,And the Ship Sails On (E la nave va) (1983),5622
2898,"Dark Half, The (1993)",10349
2899,Gulliver's Travels (1939),42518
2900,Monkey Shines (1988),29787
2901,Phantasm (1979),9638
2902,Psycho II (1983),10576
2903,Psycho III (1986),12662
2905,Sanjuro (Tsubaki Sanjûrô) (1962),11712
2906,Random Hearts (1999),12618
2907,Superstar (1999),13824
2908,Boys Don't Cry (1999),226
2912,"Limey, The (1999)",10388
2915,Risky Business (1983),9346
2916,Total Recall (1990),861
2917,Body Heat (1981),14412
2918,Ferris Bueller's Day Off (1986),9377
2919,"Year of Living Dangerously, The (1982)",11541
2921,High Plains Drifter (1973),11901
2922,Hang 'Em High (1968),4929
2924,Drunken Master (Jui kuen) (1978),11230
2925,"Conformist, The (Conformista, Il) (1970)",8416
2926,Hairspray (1988),11054
2927,Brief Encounter (1946),851
2928,"Razor's Edge, The (1984)",24453
2929,Reds (1981),18254
2930,Return with Honor (1998),56235
2931,Time of the Gypsies (Dom za vesanje) (1989),20123
2932,Days of Heaven (1978),16642
2935,"Lady Eve, The (1941)",3086
2936,Sullivan's Travels (1941),16305
2937,"Palm Beach Story, The (1942)",32255
2939,Niagara (1953),19997
2940,Gilda (1946),3767
2941,South Pacific (1958),17352
2942,Flashdance (1983),535
2943,Indochine (1992),2731
2944,"Dirty Dozen, The (1967)",1654
2946,Help! (1965),14831
2947,Goldfinger (1964),658
2948,From Russia with Love (1963),657
2949,Dr. No (1962),646
2950,"Blue Lagoon, The (1980)",5689
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",391
2952,Sydney (Hard Eight) (1996),8052
2953,Home Alone 2: Lost in New York (1992),772
2956,Someone to Watch Over Me (1987),31650
2959,Fight Club (1999),550
2961,"Story of Us, The (1999)",12220
2962,Fever Pitch (1997),1610
2964,Julien Donkey-Boy (1999),42881
2965,"Omega Code, The (1999)",29064
2966,"Straight Story, The (1999)",404
2967,"Bad Seed, The (1956)",42196
2968,Time Bandits (1981),36819
2969,"Man and a Woman, A (Un homme et une femme) (1966)",42726
2970,Fitzcarraldo (1982),9343
2971,All That Jazz (1979),16858
2972,Red Sorghum (Hong gao liang) (1987),42006
2973,Crimes and Misdemeanors (1989),11562
2974,Bats (1999),10496
2975,"Best Man, The (1999)",16162
2976,Bringing Out the Dead (1999),8649
2977,Crazy in Alabama (1999),31306
2978,Three to Tango (1999),10563
2979,Body Shots (1999),14484
2982,"Guardian, The (1990)",32043
2983,"Ipcress File, The (1965)",15247
2984,On Any Sunday (1971),29251
2985,RoboCop (1987),5548
2986,RoboCop 2 (1990),5549
2987,Who Framed Roger Rabbit? (1988),856
2988,Melvin and Howard (1980),38772
2989,For Your Eyes Only (1981),699
2990,Licence to Kill (1989),709
2991,Live and Let Die (1973),253
2992,Rawhead Rex (1986),13511
2993,Thunderball (1965),660
2995,House on Haunted Hill (1999),11377
2996,Music of the Heart (1999),26149
2997,Being John Malkovich (1999),492
3000,Princess Mononoke (Mononoke-hime) (1997),128
3002,My Best Fiend (Mein liebster Feind) (1999),8672
3003,Train of Life (Train de vie) (1998),8056
3004,"Bachelor, The (1999)",2020
3005,"Bone Collector, The (1999)",9481
3006,"Insider, The (1999)",9008
3007,American Movie (1999),14242
3008,Last Night (1998),16129
3010,Rosetta (1999),11489
3011,"They Shoot Horses, Don't They? (1969)",28145
3013,Bride of Re-Animator (1990),18111
3014,Bustin' Loose (1981),31361
3015,Coma (1978),11223
3016,Creepshow (1982),16281
3017,Creepshow 2 (1987),16288
3018,Re-Animator (1985),1694
3019,Drugstore Cowboy (1989),476
3020,Falling Down (1993),37094
3021,"Funhouse, The (1981)",13555
3022,"General, The (1926)",961
3024,Piranha (1978),24831
3028,"Taming of the Shrew, The (1967)",25560
3029,Nighthawks (1981),21610
3030,Yojimbo (1961),11878
3031,Repossessed (1990),11510
3032,"Omega Man, The (1971)",11234
3033,Spaceballs (1987),957
3034,Robin Hood (1973),11886
3035,Mister Roberts (1955),37853
3036,"Quest for Fire (Guerre du feu, La) (1981)",62204
3037,Little Big Man (1970),11040
3038,"Face in the Crowd, A (1957)",21849
3039,Trading Places (1983),1621
3040,Meatballs (1979),14035
3041,Meatballs Part II (1984),40771
3042,Meatballs III (1987),40772
3043,Meatballs 4 (1992),40773
3044,Dead Again (1991),11498
3045,Peter's Friends (1992),11790
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",29371
3048,Under the Rainbow (1981),47941
3051,Anywhere But Here (1999),21349
3052,Dogma (1999),1832
3053,"Messenger: The Story of Joan of Arc, The (1999)",10047
3054,Pokémon: The First Movie (1998),10228
3055,Felicia's Journey (1999),47692
3056,Oxygen (1999),18561
3057,Where's Marlowe? (1998),144953
3060,"Commitments, The (1991)",11663
3061,Holiday Inn (1942),13485
3062,"Longest Day, The (1962)",9289
3063,Poison Ivy (1992),9264
3064,Poison Ivy: New Seduction (1997),18222
3066,Tora! Tora! Tora! (1970),11165
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),4203
3068,"Verdict, The (1982)",24226
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",11379
3071,Stand and Deliver (1988),29154
3072,Moonstruck (1987),2039
3073,"Sandpiper, The (1965)",77915
3074,Jeremiah Johnson (1972),11943
3075,Repulsion (1965),11481
3076,Irma la Douce (1963),2690
3077,42 Up (1998),20565
3078,Liberty Heights (1999),27141
3079,Mansfield Park (1999),10399
3081,Sleepy Hollow (1999),2668
3082,"World Is Not Enough, The (1999)",36643
3083,All About My Mother (Todo sobre mi madre) (1999),99
3086,Babes in Toyland (1934),25898
3087,Scrooged (1988),9647
3088,Harvey (1950),11787
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),5156
3090,Matewan (1987),24276
3091,Kagemusha (1980),11953
3093,McCabe & Mrs. Miller (1971),29005
3094,Maurice (1987),26371
3095,"Grapes of Wrath, The (1940)",596
3096,My Man Godfrey (1957),52470
3097,"Shop Around the Corner, The (1940)",20334
3098,"Natural, The (1984)",11393
3099,Shampoo (1975),31121
3100,"River Runs Through It, A (1992)",293
3101,Fatal Attraction (1987),10998
3102,Jagged Edge (1985),12235
3103,Stanley & Iris (1990),36094
3104,Midnight Run (1988),9013
3105,Awakenings (1990),11005
3106,Come See the Paradise (1990),59820
3107,Backdraft (1991),2924
3108,"Fisher King, The (1991)",177
3109,"River, The (1984)",38557
3111,Places in the Heart (1984),13681
3112,'night Mother (1986),34760
3113,End of Days (1999),9946
3114,Toy Story 2 (1999),863
3115,Flawless (1999),31582
3117,Ride with the Devil (1999),22267
3120,"Distinguished Gentleman, The (1992)",10411
3125,"End of the Affair, The (1999)",20024
3127,Holy Smoke (1999),13787
3129,Sweet and Lowdown (1999),9684
3130,Bonfire of the Vanities (1990),9586
3132,Daddy Long Legs (1919),70801
3134,Grand Illusion (La grande illusion) (1937),777
3135,"Great Santini, The (1979)",21887
3138,Stealing Home (1988),32331
3141,"Two Jakes, The (1990)",32669
3142,U2: Rattle and Hum (1988),18161
3143,Hell in the Pacific (1968),31681
3145,Cradle Will Rock (1999),32274
3146,Deuce Bigalow: Male Gigolo (1999),10402
3147,"Green Mile, The (1999)",497
3148,"Cider House Rules, The (1999)",1715
3150,"War Zone, The (1999)",42739
3152,"Last Picture Show, The (1971)",25188
3153,"7th Voyage of Sinbad, The (1958)",15515
3155,Anna and the King (1999),1439
3156,Bicentennial Man (1999),2277
3157,Stuart Little (1999),10137
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",10387
3159,Fantasia 2000 (1999),49948
3160,Magnolia (1999),334
3161,Onegin (1999),30237
3162,Simpatico (1999),50116
3163,Topsy-Turvy (1999),46435
3165,Boiling Point (1993),22213
3167,Carnal Knowledge (1971),36492
3168,Easy Rider (1969),624
3169,The Falcon and the Snowman (1985),26578
3171,Room at the Top (1959),43103
3173,Any Given Sunday (1999),9563
3174,Man on the Moon (1999),1850
3175,Galaxy Quest (1999),926
3176,"Talented Mr. Ripley, The (1999)",1213
3177,Next Friday (2000),10471
3178,"Hurricane, The (1999)",10400
3179,Angela's Ashes (1999),10397
3181,Titus (1999),12524
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",28216
3183,"Third Miracle, The (1999)",36773
3185,Snow Falling on Cedars (1999),10219
3186,"Girl, Interrupted (1999)",3558
3189,My Dog Skip (1999),17908
3190,Supernova (2000),10384
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",48233
3194,"Way We Were, The (1973)",10236
3196,Stalag 17 (1953),632
3197,"Presidio, The (1988)",11851
3198,Papillon (1973),5924
3200,"Last Detail, The (1973)",14886
3201,Five Easy Pieces (1970),26617
3203,Dead Calm (1989),10493
3204,"Boys from Brazil, The (1978)",16241
3206,Against All Odds (1984),22160
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),9644
3210,Fast Times at Ridgemont High (1982),13342
3211,"Cry in the Dark, A (1988)",35119
3213,Batman: Mask of the Phantasm (1993),14919
3214,American Flyers (1985),14040
3217,"Star Is Born, A (1937)",22692
3219,Pacific Heights (1990),2990
3221,"Draughtsman's Contract, The (1982)",10831
3223,"Zed & Two Noughts, A (1985)",33078
3224,Woman in the Dunes (Suna no onna) (1964),16672
3225,Down to You (2000),10472
3230,"Odessa File, The (1974)",21489
3235,Where the Buffalo Roam (1980),13005
3238,Eye of the Beholder (1999),18681
3240,"Big Tease, The (1999)",20468
3241,"Cup, The (Phörpa) (1999)",14521
3243,Encino Man (1992),10406
3244,"Goodbye Girl, The (1977)",14741
3246,Malcolm X (1992),1883
3247,Sister Act (1992),2005
3248,Sister Act 2: Back in the Habit (1993),6279
3249,"Hand That Rocks the Cradle, The (1992)",11087
3250,Alive (1993),7305
3251,Agnes of God (1985),24735
3252,Scent of a Woman (1992),9475
3253,Wayne's World (1992),8872
3254,Wayne's World 2 (1993),8873
3255,"League of Their Own, A (1992)",11287
3256,Patriot Games (1992),9869
3257,"Bodyguard, The (1992)",619
3258,Death Becomes Her (1992),9374
3259,Far and Away (1992),11259
3260,Howards End (1992),8293
3261,Singles (1992),11068
3262,Twin Peaks: Fire Walk with Me (1992),1923
3263,White Men Can't Jump (1992),10158
3264,Buffy the Vampire Slayer (1992),10206
3265,Hard-Boiled (Lat sau san taam) (1992),11782
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),10086
3267,"Mariachi, El (1992)",9367
3268,Stop! Or My Mom Will Shoot (1992),9876
3269,Forever Young (1992),10326
3270,"Cutting Edge, The (1992)",16562
3271,Of Mice and Men (1992),9609
3272,Bad Lieutenant (1992),12143
3273,Scream 3 (2000),4234
3274,Single White Female (1992),9605
3275,"Boondock Saints, The (2000)",8374
3276,Gun Shy (2000),29076
3280,"Baby, The (1973)",28156
3281,"Brandon Teena Story, The (1998)",113096
3283,Minnie and Moskowitz (1971),24349
3284,They Might Be Giants (1971),27841
3285,"Beach, The (2000)",1907
3286,Snow Day (2000),15489
3287,"Tigger Movie, The (2000)",15655
3289,Not One Less (Yi ge dou bu neng shao) (1999),36210
3294,Eaten Alive (1977),30062
3295,Raining Stones (1993),62463
3296,To Sir with Love (1967),25934
3298,Boiler Room (2000),14181
3299,Hanging Up (2000),10385
3300,Pitch Black (2000),2787
3301,"Whole Nine Yards, The (2000)",2069
3302,Beautiful People (1999),61416
3303,Black Tar Heroin: The Dark End of the Street (2000),79515
3306,"Circus, The (1928)",28978
3307,City Lights (1931),901
3308,"Flamingo Kid, The (1984)",25010
3310,"Kid, The (1921)",10098
3313,Class Reunion (1982),33374
3315,Happy Go Lovely (1951),127602
3316,Reindeer Games (2000),2155
3317,Wonder Boys (2000),11004
3323,Chain of Fools (2000),20682
3324,Drowning Mona (2000),25166
3325,"Next Best Thing, The (2000)",1831
3326,What Planet Are You From? (2000),10416
3327,Beyond the Mat (1999),14271
3328,Ghost Dog: The Way of the Samurai (1999),4816
3329,The Year My Voice Broke (1987),19958
3330,Splendor in the Grass (1961),28569
3331,My Tutor (1983),2193
3334,Key Largo (1948),11016
3338,For All Mankind (1989),20423
3341,Born Yesterday (1950),24481
3342,Birdy (1984),11296
3344,Blood Feast (1963),28172
3345,"Charlie, the Lonesome Cougar (1967)",57855
3347,Never Cry Wolf (1983),14280
3350,"Raisin in the Sun, A (1961)",29478
3353,"Closer You Get, The (2000)",73642
3354,Mission to Mars (2000),2067
3355,"Ninth Gate, The (1999)",622
3357,East-West (Est-ouest) (1999),28463
3358,Defending Your Life (1991),12186
3359,Breaking Away (1979),20283
3360,Hoosiers (a.k.a. Best Shot) (1986),5693
3361,Bull Durham (1988),287
3362,Dog Day Afternoon (1975),968
3363,American Graffiti (1973),838
3364,"Asphalt Jungle, The (1950)",16958
3365,"Searchers, The (1956)",3114
3368,"Big Country, The (1958)",12501
3370,Betrayed (1988),31618
3372,"Bridge at Remagen, The (1969)",15873
3374,Daughters of the Dust (1991),68427
3378,"Ogre, The (Unhold, Der) (1996)",48213
3379,On the Beach (1959),35412
3384,"Taking of Pelham One Two Three, The (1974)",8333
3385,Volunteers (1985),19259
3386,JFK (1991),820
3387,Who's Harry Crumb? (1989),11718
3388,Harry and the Hendersons (1987),8989
3389,Let's Get Harry (1986),32031
3390,Shanghai Surprise (1986),58048
3391,Who's That Girl? (1987),26827
3392,She-Devil (1989),11157
3393,Date with an Angel (1987),28370
3394,Blind Date (1987),918
3395,Nadine (1987),61178
3396,"Muppet Movie, The (1979)",11176
3397,"Great Muppet Caper, The (1981)",14900
3398,"Muppets Take Manhattan, The (1984)",11899
3400,We're Back! A Dinosaur's Story (1993),18890
3401,Baby... Secret of the Lost Legend (1985),19736
3402,Turtle Diary (1985),123047
3403,Raise the Titanic (1980),24575
3404,Titanic (1953),16535
3405,"Night to Remember, A (1958)",10971
3406,Captain Horatio Hornblower R.N. (1951),23928
3408,Erin Brockovich (2000),462
3409,Final Destination (2000),9532
3410,Soft Fruit (1999),117259
3412,"Bear, The (Ours, L') (1988)",2383
3414,Love Is a Many-Splendored Thing (1955),53879
3415,"Mirror, The (Zerkalo) (1975)",1396
3417,"Crimson Pirate, The (1952)",11570
3418,Thelma & Louise (1991),1541
3420,...And Justice for All (1979),17443
3421,Animal House (1978),8469
3422,She's Gotta Have It (1986),27995
3423,School Daze (1988),36739
3424,Do the Right Thing (1989),925
3425,Mo' Better Blues (1990),41823
3426,Jungle Fever (1991),1713
3428,"Champ, The (1979)",30547
3429,Creature Comforts (1989),54825
3430,Death Wish (1974),13939
3431,Death Wish 2 (1982),14373
3432,Death Wish 3 (1985),24873
3433,Death Wish 4: The Crackdown (1987),26263
3434,Death Wish 5: The Face of Death (1994),34746
3435,Double Indemnity (1944),996
3436,Dying Young (1991),9079
3438,Teenage Mutant Ninja Turtles (1990),1498
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),1497
3440,Teenage Mutant Ninja Turtles III (1993),1499
3441,Red Dawn (1984),1880
3442,Band of the Hand (1986),33762
3444,Bloodsport (1988),11690
3445,Eyes of Laura Mars (1978),29143
3446,Funny Bones (1995),35292
3447,"Good Earth, The (1937)",36652
3448,"Good Morning, Vietnam (1987)",801
3449,"Good Mother, The (1988)",104301
3450,Grumpy Old Men (1993),11520
3451,Guess Who's Coming to Dinner (1967),1879
3452,Romeo Must Die (2000),2085
3453,Here on Earth (2000),13539
3454,Whatever It Takes (2000),16222
3455,Buddy Boy (1999),109479
3456,"Color of Paradise, The (Rang-e khoda) (1999)",17078
3459,Gothic (1986),33516
3461,Lord of the Flies (1963),9960
3462,Modern Times (1936),3082
3466,Heart and Souls (1993),12187
3467,Hud (1963),24748
3468,"Hustler, The (1961)",990
3469,Inherit the Wind (1960),1908
3470,Dersu Uzala (1975),9764
3471,Close Encounters of the Third Kind (1977),840
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),42237
3474,Retroactive (1997),26689
3475,"Place in the Sun, A (1951)",25673
3476,Jacob's Ladder (1990),2291
3477,Empire Records (1995),13531
3478,"Bamba, La (1987)",16620
3479,Ladyhawke (1985),526
3480,Lucas (1986),13346
3481,High Fidelity (2000),243
3483,"Road to El Dorado, The (2000)",10501
3484,"Skulls, The (2000)",11478
3489,Hook (1991),879
3492,"Son of the Sheik, The (1926)",85689
3494,True Grit (1969),17529
3496,Madame Sousatzka (1988),118098
3497,Max Dugan Returns (1983),1793
3498,Midnight Express (1978),11327
3499,Misery (1990),1700
3500,Mr. Saturday Night (1992),54087
3501,Murphy's Romance (1985),34322
3502,My Life (1993),41659
3503,Solaris (Solyaris) (1972),593
3504,Network (1976),10774
3505,No Way Out (1987),10083
3506,North Dallas Forty (1979),29786
3507,"Odd Couple, The (1968)",11356
3508,"Outlaw Josey Wales, The (1976)",10747
3510,Frequency (2000),10559
3511,Ready to Rumble (2000),20697
3512,Return to Me (2000),2621
3513,Rules of Engagement (2000),10479
3514,Joe Gould's Secret (2000),125709
3515,Me Myself I (2000),49721
3516,"Bell, Book and Candle (1958)",2006
3519,Force 10 from Navarone (1978),17339
3521,Mystery Train (1989),11305
3524,Arthur (1981),13665
3525,Bachelor Party (1984),12309
3526,Parenthood (1989),1552
3527,Predator (1987),106
3528,"Prince of Tides, The (1991)",10333
3529,"Postman Always Rings Twice, The (1981)",11027
3531,All the Vermeers in New York (1990),123757
3534,28 Days (2000),10468
3535,American Psycho (2000),1359
3536,Keeping the Faith (2000),4967
3537,Where the Money Is (2000),31776
3538,East is East (1999),10557
3539,"Filth and the Fury, The (2000)",27745
3543,Diner (1982),13776
3544,Shakes the Clown (1992),26291
3545,Cabaret (1972),10784
3546,What Ever Happened to Baby Jane? (1962),10242
3548,Auntie Mame (1958),16347
3549,Guys and Dolls (1955),4825
3550,The Hunger (1983),11654
3551,Marathon Man (1976),10518
3552,Caddyshack (1980),11977
3553,Gossip (2000),18041
3554,Love and Basketball (2000),14736
